_id,operator_registration_number,address,unit,postal_code,property_type,ward_number,ward_name,address_for_geocode,location,latitude,longitude,coordinates
4334503,STR-2312-JFVXVZ,21 Iceboat Ter,4811,M5V,Condominium,10,Spadina-Fort York,"21 Iceboat Ter, Toronto, ON, Canada","Parade, 21, Iceboat Terrace, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 4A7, Canada",43.64030885,-79.3974474,
4334504,STR-2312-FTLKVQ,155 Yorkville Ave,1009,M5R,Apartment,11,University-Rosedale,"155 Yorkville Ave, Toronto, ON, Canada","Yorkville Plaza, 155, Yorkville Avenue, Annex, University—Rosedale, Toronto, Golden Horseshoe, Ontario, M5R 0B4, Canada",43.67025235,-79.39431806,
4334505,STR-2312-HHSKVW,10 Lakeview Ave,Main,M6J,Duplex/Triplex/Fourplex,9,Davenport,"10 Lakeview Ave, Toronto, ON, Canada","10, Lakeview Avenue, Trinity-Bellwoods, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M6J 1X4, Canada",43.6500056,-79.423276,
4334506,STR-2312-FDRDVP,98 Upper Canada Dr,,M2P,Single/Semi-detached House,15,Don Valley West,"98 Upper Canada Dr, Toronto, ON, Canada","98, Upper Canada Drive, St.Andrew-Windfields, Don Valley West, North York, Toronto, Golden Horseshoe, Ontario, M2N 2V4, Canada",43.7559054,-79.402792,
4334507,STR-2312-GSXDVV,22 Western Battery Rd,119,M6K,Townhouse/ Row House,10,Spadina-Fort York,"22 Western Battery Rd, Toronto, ON, Canada","22, Western Battery Road, Fort York-Liberty Village, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M6K 3R9, Canada",43.63971825,-79.41188425,
4334508,STR-2312-HRRDVY,21 Iceboat Ter,2712,M5V,Condominium,10,Spadina-Fort York,"21 Iceboat Ter, Toronto, ON, Canada","Parade, 21, Iceboat Terrace, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 4A7, Canada",43.64030885,-79.3974474,
4334509,STR-2312-FFGRVP,17 Berkinshaw Cres,BSMT,M3B,Single/Semi-detached House,16,Don Valley East,"17 Berkinshaw Cres, Toronto, ON, Canada","17, Berkinshaw Crescent, Banbury-Don Mills, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3B 2W6, Canada",43.74178958041146,-79.34903539,
4334510,STR-2312-FMMRVQ,300 Front St W,4304,M5V,Condominium,10,Spadina-Fort York,"300 Front St W, Toronto, ON, Canada","Three Hundred Front Street West, 300, Front Street West, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3C7, Canada",43.6441606,-79.38940754,
4334511,STR-2312-GCZRVS,1173 Dundas St E,218,M4M,Condominium,14,Toronto-Danforth,"1173 Dundas St E, Toronto, ON, Canada","1173, Dundas Street East, South Riverdale, Toronto—Danforth, Toronto, Golden Horseshoe, Ontario, M4M 1S1, Canada",43.66457941266683,-79.34179468,
4334512,STR-2312-GTMRVV,438 Vaughan Rd,,M6C,Single/Semi-detached House,12,Toronto-St. Paul's,"438 Vaughan Rd, Toronto, ON, Canada","438, Vaughan Road, Oakwood Village, Toronto—St. Paul's, York, Toronto, Golden Horseshoe, Ontario, M6C 2Z8, Canada",43.6889725,-79.43387787,
4334513,STR-2312-HJZRVX,439 Lansdowne Ave,,M6H,Single/Semi-detached House,9,Davenport,"439 Lansdowne Ave, Toronto, ON, Canada","439, Lansdowne Avenue, Brockton Village, Davenport, Toronto, Golden Horseshoe, Ontario, M6H 4A1, Canada",43.6541194,-79.4409739,
4334514,STR-2312-FWKDVR,23 Norval St,,M6N,Single/Semi-detached House,5,York South-Weston,"23 Norval St, Toronto, ON, Canada","23, Norval Street, Rockcliffe-Smythe, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M6N, Canada",43.67149285901472,-79.48376921,
4334515,STR-2312-HCKDVW,346E Jarvis St,,M4Y,Townhouse/ Row House,13,Toronto Centre,"346E Jarvis St, Toronto, ON, Canada","Jarvis Street, Moss Park, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5A 2P2, Canada",43.6611807327612,-79.37618607,
4334516,STR-2312-FGMRVP,12 York St,3508,M5J,Condominium,10,Spadina-Fort York,"12 York St, Toronto, ON, Canada","Ice I, 12, York Street, St Lawrence-East Bayfront-The Islands, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5J 0A3, Canada",43.64162765,-79.38203987,
4334517,STR-2312-FPTRVQ,2088 Lawrence Ave W,1007,M9N,Condominium,5,York South-Weston,"2088 Lawrence Ave W, Toronto, ON, Canada","2088, Lawrence Avenue West, Weston, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M9N 1W2, Canada",43.69999955,-79.51860969,
4334518,STR-2312-GMMRVT,449 St Clarens Ave,,M6H,Single/Semi-detached House,9,Davenport,"449 St Clarens Ave, Toronto, ON, Canada","449, St. Clarens Avenue, Brockton Village, Davenport, Toronto, Golden Horseshoe, Ontario, M6H 4A1, Canada",43.65804519740052,-79.44112724,
4334519,STR-2312-FXRDVR,12 York St,2905,M5J,Condominium,10,Spadina-Fort York,"12 York St, Toronto, ON, Canada","Ice I, 12, York Street, St Lawrence-East Bayfront-The Islands, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5J 0A3, Canada",43.64162765,-79.38203987,
4334520,STR-2312-GWKDVV,18 Yonge St,1410,M5E,Condominium,10,Spadina-Fort York,"18 Yonge St, Toronto, ON, Canada","18, Yonge Street, St Lawrence-East Bayfront-The Islands, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5E 2A1, Canada",43.6443947,-79.37652432,
4334521,STR-2312-HLXDVX,300 Front St W,3602,M5V,Condominium,10,Spadina-Fort York,"300 Front St W, Toronto, ON, Canada","Three Hundred Front Street West, 300, Front Street West, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3C7, Canada",43.6441606,-79.38940754,
4334522,STR-2312-FQZRVQ,84 Darby Crt,,M1B,Single/Semi-detached House,25,Scarborough-Rouge Park,"84 Darby Crt, Toronto, ON, Canada","Darby Court, Morningside Heights, Scarborough—Rouge Park, Scarborough, Toronto, Golden Horseshoe, Ontario, M1B 5J2, Canada",43.81993664679835,-79.20682021,
4334523,STR-2312-FZMRVR,38 Abell St,218,M6J,Condominium,9,Davenport,"38 Abell St, Toronto, ON, Canada","Artscape Triangle Lofts, 38, Abell Street, Beaconsfield Village, Davenport, Toronto, Golden Horseshoe, Ontario, M6J 0A9, Canada",43.64191745,-79.42420594,
4334524,STR-2312-GJKDVS,10 Capreol Crt,509,M5V,Condominium,10,Spadina-Fort York,"10 Capreol Crt, Toronto, ON, Canada","Tower U, 10, Capreol Court, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 4B3, Canada",43.6403625,-79.3960908,
4334525,STR-2312-GYXDVV,139 Tamworth Rd,,M2N,Single/Semi-detached House,18,Willowdale,"139 Tamworth Rd, Toronto, ON, Canada","139, Tamworth Road, Willowdale West, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 2A4, Canada",43.775115,-79.4215257,
4334526,STR-2312-GBTRVR,28 Coatsworth Cres,,M4C,Single/Semi-detached House,19,Beaches-East York,"28 Coatsworth Cres, Toronto, ON, Canada","28, Coatsworth Crescent, Woodbine Corridor, Beaches—East York, East York, Toronto, Golden Horseshoe, Ontario, M4L 3C6, Canada",43.67944693235227,-79.32080358,
4334527,STR-2312-GSGRVT,227 Donald Ave,,M6M,Single/Semi-detached House,5,York South-Weston,"227 Donald Ave, Toronto, ON, Canada","227, Donald Avenue, Keelesdale-Eglinton West, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M6M 3W5, Canada",43.6852836,-79.4705553,
4334528,STR-2312-HHTRVW,14 York St,1805,M5J,Condominium,10,Spadina-Fort York,"14 York St, Toronto, ON, Canada","Ice II, 14, York Street, St Lawrence-East Bayfront-The Islands, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5J 0A3, Canada",43.64203655,-79.38161469,
4334529,STR-2312-HYGRVY,45 Baseball Place,201,M4M,Condominium,14,Toronto-Danforth,"45 Baseball Place, Toronto, ON, Canada","Baseball Place, Toronto, Golden Horseshoe, Ontario, Canada",43.6575793,-79.35173395,
4334530,STR-2312-JGMRVZ,24 Noble St,411,M6K,Apartment,4,Parkdale-High Park,"24 Noble St, Toronto, ON, Canada","24, Noble Street, Little Tibet, Parkdale—High Park, Toronto, Golden Horseshoe, Ontario, M6K 1L4, Canada",43.6429155,-79.43063071,
4334531,STR-2312-FFHXVP,85 Cavell Ave,,M4J,Single/Semi-detached House,14,Toronto-Danforth,"85 Cavell Ave, Toronto, ON, Canada","85, Cavell Avenue, Blake-Jones, Toronto—Danforth, Toronto, Golden Horseshoe, Ontario, M4J 1G8, Canada",43.67680185555556,-79.3419767,
4334532,STR-2312-GTPXVV,14 Wyvern Rd,,M2K,Single/Semi-detached House,17,Don Valley North,"14 Wyvern Rd, Toronto, ON, Canada","14, Wyvern Road, Bayview Woods-Steeles, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 2K5, Canada",43.79125273285047,-79.38826635,
4334533,STR-2312-HSHXVY,8 Gladstone Ave,315,M6J,Condominium,9,Davenport,"8 Gladstone Ave, Toronto, ON, Canada","8, Gladstone Avenue, Beaconsfield Village, Davenport, Toronto, Golden Horseshoe, Ontario, M6J 1J6, Canada",43.6428813,-79.4274732,
4334534,STR-2312-HZPXVZ,36 Dixon Ave,Lower,M4L,Duplex/Triplex/Fourplex,19,Beaches-East York,"36 Dixon Ave, Toronto, ON, Canada","36, Dixon Avenue, The Beaches, Beaches—East York, Toronto, Golden Horseshoe, Ontario, M4L 1P3, Canada",43.66978641666667,-79.30966932,
4334535,STR-2312-FFYKVP,50 Beckwith Rd,,M9C,Single/Semi-detached House,2,Etobicoke Centre,"50 Beckwith Rd, Toronto, ON, Canada","50, Beckwith Road, Eringate-Centennial-West Deane, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 4S5, Canada",43.6598622,-79.5786786,
4334536,STR-2312-FPFKVQ,172 Curzon St,,M4M,Single/Semi-detached House,14,Toronto-Danforth,"172 Curzon St, Toronto, ON, Canada","172, Curzon Street, South Riverdale, Toronto—Danforth, Toronto, Golden Horseshoe, Ontario, M4M 3C7, Canada",43.66781730967742,-79.33358107,
4334537,STR-2312-FWLKVR,89 Dunfield Ave,2404,M4S,Condominium,12,Toronto-St. Paul's,"89 Dunfield Ave, Toronto, ON, Canada","Dunfield Avenue, South Eglinton-Davisville, Toronto—St. Paul's, Toronto, Golden Horseshoe, Ontario, M4S 2H3, Canada",43.70617471208208,-79.39502003,
4334538,STR-2401-JBVXVZ,300 Front St W,1902,M5V,Condominium,10,Spadina-Fort York,"300 Front St W, Toronto, ON, Canada","Three Hundred Front Street West, 300, Front Street West, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3C7, Canada",43.6441606,-79.38940754,
4334539,STR-2401-GFYKVS,300 Front St W,3705,M5V,Apartment,10,Spadina-Fort York,"300 Front St W, Toronto, ON, Canada","Three Hundred Front Street West, 300, Front Street West, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3C7, Canada",43.6441606,-79.38940754,
4334540,STR-2401-HVFKVY,96 Seaton St,B,M5A,Single/Semi-detached House,13,Toronto Centre,"96 Seaton St, Toronto, ON, Canada","96, Seaton Street, Moss Park, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5A 2A6, Canada",43.65720864705882,-79.36903424,
4334541,STR-2401-FHVXVP,252B Berkeley St,,M5A,Townhouse/ Row House,13,Toronto Centre,"252B Berkeley St, Toronto, ON, Canada","Berkeley Street, Moss Park, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5A 2L2, Canada",43.663017466541305,-79.36892915,
4334542,STR-2401-GXBXVV,79 William Duncan Rd,,M3K,Single/Semi-detached House,6,York Centre,"79 William Duncan Rd, Toronto, ON, Canada","William Duncan Road, Downsview, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3K 0A5, Canada",43.735794752520434,-79.47565521,
4334543,STR-2401-HFHXVW,20 Sheridan Ave,,M6K,Single/Semi-detached House,9,Davenport,"20 Sheridan Ave, Toronto, ON, Canada","20, Sheridan Avenue, Little Portugal, Davenport, Toronto, Golden Horseshoe, Ontario, M6K 1R3, Canada",43.64610778,-79.43250031,
4334544,STR-2401-FJLKVP,597 O'Connor Dr,,M4C,Single/Semi-detached House,19,Beaches-East York,"597 O'Connor Dr, Toronto, ON, Canada","597, O'Connor Drive, Old East York, Beaches—East York, East York, Toronto, Golden Horseshoe, Ontario, M4C 2V2, Canada",43.6982253,-79.3266002,
4334545,STR-2401-GQLKVT,300 Front St W,3805,M5V,Condominium,10,Spadina-Fort York,"300 Front St W, Toronto, ON, Canada","Three Hundred Front Street West, 300, Front Street West, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3C7, Canada",43.6441606,-79.38940754,
4334546,STR-2401-HFYKVW,30 Baseball Pl,330,M4M,Condominium,14,Toronto-Danforth,"30 Baseball Pl, Toronto, ON, Canada","30, Baseball Place, South Riverdale, Baseball Place, Toronto, Golden Horseshoe, Ontario, M4M 2G1, Canada",43.6578194,-79.35178302,
4334547,STR-2401-FKBXVP,1A Branstone Rd,,M6E,Duplex/Triplex/Fourplex,9,Davenport,"1A Branstone Rd, Toronto, ON, Canada","1A, Branstone Road, Caledonia-Fairbank, Davenport, York, Toronto, Golden Horseshoe, Ontario, M6E 4M2, Canada",43.691142,-79.452586,
4334548,STR-2401-GRBXVT,36 Erindale Ave,B,M4K,Duplex/Triplex/Fourplex,14,Toronto-Danforth,"36 Erindale Ave, Toronto, ON, Canada","36, Erindale Avenue, Playter Estates-Danforth, Toronto—Danforth, Toronto, Golden Horseshoe, Ontario, M4K 1N1, Canada",43.6776368,-79.35729066,
4334549,STR-2401-HXBXVY,63 Rusholme Rd,,M6J,Single/Semi-detached House,9,Davenport,"63 Rusholme Rd, Toronto, ON, Canada","63, Rusholme Road, Beaconsfield Village, Davenport, Toronto, Golden Horseshoe, Ontario, M6J 3E3, Canada",43.65120395,-79.42719891,
4334550,STR-2401-JFHXVZ,440 Ashdale Ave,,M4L,Single/Semi-detached House,14,Toronto-Danforth,"440 Ashdale Ave, Toronto, ON, Canada","440, Ashdale Avenue, Greenwood-Coxwell, Toronto—Danforth, Toronto, Golden Horseshoe, Ontario, M4L 2Z7, Canada",43.67662925714286,-79.32374249,
4334551,STR-2401-GJLKVS,47 Dunraven Dr,,M6M,Single/Semi-detached House,5,York South-Weston,"47 Dunraven Dr, Toronto, ON, Canada","47, Dunraven Drive, Keelesdale-Eglinton West, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M6M 3P1, Canada",43.68615842727273,-79.46506121,
4334552,STR-2401-HZBXVZ,41 Beatrice St,C,M6J,Single/Semi-detached House,11,University-Rosedale,"41 Beatrice St, Toronto, ON, Canada","41, Beatrice Street, Trinity-Bellwoods, University—Rosedale, Toronto, Golden Horseshoe, Ontario, M6J 2S4, Canada",43.65168663188405,-79.41526226,
4334553,STR-2401-GBVXVR,2 Anndale Dr,1602,M2N,Condominium,18,Willowdale,"2 Anndale Dr, Toronto, ON, Canada","2, Anndale Drive, Avondale, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5M5, Canada",43.76051805,-79.41021894,
4334554,STR-2401-GSHXVT,123 Hillsdale Ave E,,M4S,Single/Semi-detached House,12,Toronto-St. Paul's,"123 Hillsdale Ave E, Toronto, ON, Canada","123, Hillsdale Avenue East, South Eglinton-Davisville, Toronto—St. Paul's, Toronto, Golden Horseshoe, Ontario, M4S 1V5, Canada",43.70403287378641,-79.39410149,
4334555,STR-2401-GZPXVV,15 Iceboat Ter,1709,M5V,Condominium,10,Spadina-Fort York,"15 Iceboat Ter, Toronto, ON, Canada","15, Iceboat Terrace, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 4A6, Canada",43.6405275,-79.39680994,
4334556,STR-2401-HYHXVY,15 Hertle Ave,,M4L,Single/Semi-detached House,14,Toronto-Danforth,"15 Hertle Ave, Toronto, ON, Canada","15, Hertle Avenue, Greenwood-Coxwell, Toronto—Danforth, Toronto, Golden Horseshoe, Ontario, M4L 2T7, Canada",43.6671154,-79.32408173,
4334557,STR-2401-FDTRVP,21 Iceboat Ter,1115,M5V,Condominium,10,Spadina-Fort York,"21 Iceboat Ter, Toronto, ON, Canada","Parade, 21, Iceboat Terrace, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 4A7, Canada",43.64030885,-79.3974474,
4334558,STR-2401-FLZRVQ,145 Caledonia Rd,,M6E,Single/Semi-detached House,9,Davenport,"145 Caledonia Rd, Toronto, ON, Canada","145, Caledonia Road, Corso Italia-Davenport, Davenport, York, Toronto, Golden Horseshoe, Ontario, M6E 1R2, Canada",43.67933667105263,-79.4562482,
4334559,STR-2401-GCMRVS,20 Rainsford Rd,,M4L,Single/Semi-detached House,19,Beaches-East York,"20 Rainsford Rd, Toronto, ON, Canada","20, Rainsford Road, The Beaches, Beaches—East York, Toronto, Golden Horseshoe, Ontario, M4L 1G8, Canada",43.66941576470588,-79.30742902,
4334560,STR-2401-HRTRVY,123 Woodbine Ave,112,M4L,Condominium,19,Beaches-East York,"123 Woodbine Ave, Toronto, ON, Canada","123, Woodbine Avenue, The Beaches, Beaches—East York, Toronto, Golden Horseshoe, Ontario, M4L 1H5, Canada",43.6675749,-79.30486138,
4334561,STR-2401-FFKDVP,26 Fennings St,,M6J,Townhouse/ Row House,10,Spadina-Fort York,"26 Fennings St, Toronto, ON, Canada","26, Fennings Street, Trinity-Bellwoods, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M6J 3A9, Canada",43.64463767217086,-79.42177225,
4334562,STR-2401-GLKDVT,101 Peter St,1701,M5V,Condominium,10,Spadina-Fort York,"101 Peter St, Toronto, ON, Canada","Carver, 101, Peter Street, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 2G5, Canada",43.6475125,-79.3927771,
4334563,STR-2401-HBXDVW,10 Stamford Sq S,,M1L,Single/Semi-detached House,20,Scarborough Southwest,"10 Stamford Sq S, Toronto, ON, Canada","10, Stamford Square South, Clairlea-Birchmount, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1L 1X4, Canada",43.7110763,-79.2955066,
4334564,STR-2401-HKDDVX,1239 Victoria Park Ave,,M4B,Single/Semi-detached House,20,Scarborough Southwest,"1239 Victoria Park Ave, Toronto, ON, Canada","1239, Victoria Park Avenue, O'Connor-Parkview, Beaches—East York, East York, Toronto, Golden Horseshoe, Ontario, M4B 2A6, Canada",43.71127122,-79.2968014,
4334565,STR-2401-FFZRVP,133 Bethany Leigh Dr,,M1V,Single/Semi-detached House,23,Scarborough North,"133 Bethany Leigh Dr, Toronto, ON, Canada","133, Bethany Leigh Drive, Agincourt North, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1S 0C2, Canada",43.81206637680449,-79.25966453,
4334566,STR-2401-FWMRVR,10 Park Lawn Rd,4003,M8V,Condominium,3,Etobicoke-Lakeshore,"10 Park Lawn Rd, Toronto, ON, Canada","10, Park Lawn Road, Humber Bay Shores, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 0J2, Canada",43.622911,-79.4817133,
4334567,STR-2401-GDTRVS,24 Sheridan Ave,1,M6K,Duplex/Triplex/Fourplex,9,Davenport,"24 Sheridan Ave, Toronto, ON, Canada","24, Sheridan Avenue, Little Portugal, Davenport, Toronto, Golden Horseshoe, Ontario, M6K 1R3, Canada",43.64621695,-79.43251173,
4334568,STR-2401-GVGRVV,8 Eaton Park Lane,5,M1W,Townhouse/ Row House,22,Scarborough-Agincourt,"8 Eaton Park Lane, Toronto, ON, Canada","Eaton Park Lane, East L'Amoreaux, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1W 2S2, Canada",43.79375700746653,-79.31011105,
4334569,STR-2401-HKTRVX,33 Coxwell Ave,,M4L,Single/Semi-detached House,19,Beaches-East York,"33 Coxwell Ave, Toronto, ON, Canada","33, Coxwell Avenue, Woodbine Corridor, Beaches—East York, Toronto, Golden Horseshoe, Ontario, M4L 3B3, Canada",43.66754627142857,-79.31687619,
4334570,STR-2401-GFKDVS,41 Eileen Ave,,M6N,Single/Semi-detached House,5,York South-Weston,"41 Eileen Ave, Toronto, ON, Canada","41, Eileen Avenue, Rockcliffe-Smythe, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M6N, Canada",43.6689938,-79.49713317,
4334571,STR-2401-GMRDVT,2300 St Clair Ave W,509,M6N,Apartment,5,York South-Weston,"2300 St Clair Ave W, Toronto, ON, Canada","2300, St. Clair Avenue West, Junction Area, York South—Weston, Toronto, Golden Horseshoe, Ontario, M6N, Canada",43.6704831,-79.477511,
4334572,STR-2401-GVXDVV,14 York St,307,M5J,Condominium,10,Spadina-Fort York,"14 York St, Toronto, ON, Canada","Ice II, 14, York Street, St Lawrence-East Bayfront-The Islands, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5J 0A3, Canada",43.64203655,-79.38161469,
4334573,STR-2401-JBXDVZ,2 Anndale Dr,607,M2N,Condominium,18,Willowdale,"2 Anndale Dr, Toronto, ON, Canada","2, Anndale Drive, Avondale, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5M5, Canada",43.76051805,-79.41021894,
4334574,STR-2401-FXTRVR,209 Fort York Blvd,1273,M5V,Condominium,10,Spadina-Fort York,"209 Fort York Blvd, Toronto, ON, Canada","Neptune North, 209, Fort York Boulevard, Fort York-Liberty Village, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 4A1, Canada",43.637063,-79.40452944,
4334575,STR-2401-FHXDVP,24 Unity Rd,,M4J,Single/Semi-detached House,14,Toronto-Danforth,"24 Unity Rd, Toronto, ON, Canada","24, Unity Road, Greenwood-Coxwell, Toronto—Danforth, Toronto, Golden Horseshoe, Ontario, M4J 5B2, Canada",43.67587107391304,-79.32948017,
4334576,STR-2401-FRDDVQ,55 Paradelle Cres,1,M3N,Single/Semi-detached House,7,Humber River-Black Creek,"55 Paradelle Cres, Toronto, ON, Canada","55, Paradelle Crescent, Glenfield-Jane Heights, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3N 1C2, Canada",43.74354488,-79.52003294,
4334577,STR-2401-FYKDVR,57 Fairview Ave,,M6P,Single/Semi-detached House,4,Parkdale-High Park,"57 Fairview Ave, Toronto, ON, Canada","57, Fairview Avenue, High Park North, Parkdale—High Park, Toronto, Golden Horseshoe, Ontario, M6P, Canada",43.65937514285714,-79.47577796,
